      Step     Time          Energy          fmax
FIRE:   27 13:53:30     -576.352600        0.052632
FIRE:   28 13:53:31     -576.352661        0.049889
      Step     Time          Energy          fmax
FIRE:    0 13:53:31     -575.906311        1.731204
FIRE:    1 13:53:32     -576.049316        1.423372
FIRE:    2 13:53:32     -576.225220        0.650561
FIRE:    3 13:53:33     -576.253906        0.681503
FIRE:    4 13:53:33     -576.266296        0.625828
FIRE:    5 13:53:33     -576.285889        0.521115
FIRE:    6 13:53:34     -576.305054        0.379019
FIRE:    7 13:53:34     -576.317749        0.214555
FIRE:    8 13:53:34     -576.322571        0.286497
FIRE:    9 13:53:35     -576.322876        0.407601
FIRE:   10 13:53:35     -576.323547        0.399076
FIRE:   11 13:53:36     -576.324707        0.382252
FIRE:   12 13:53:36     -576.326416        0.357274
FIRE:   13 13:53:36     -576.328491        0.324683
FIRE:   14 13:53:37     -576.330750        0.285069
FIRE:   15 13:53:37     -576.333069        0.239367
FIRE:   16 13:53:37     -576.335205        0.188689
FIRE:   17 13:53:38     -576.337341        0.128832
FIRE:   18 13:53:38     -576.339294        0.109476
FIRE:   19 13:53:39     -576.340820        0.096984
FIRE:   20 13:53:39     -576.342041        0.120923
FIRE:   21 13:53:39     -576.343262        0.138639
FIRE:   22 13:53:40     -576.344849        0.156236
FIRE:   23 13:53:40     -576.346985        0.156259
FIRE:   24 13:53:41     -576.349548        0.123682
FIRE:   25 13:53:41     -576.351746        0.060933
FIRE:   26 13:53:41     -576.352539        0.054056
FIRE:   27 13:53:42     -576.352600        0.052632
FIRE:   28 13:53:42     -576.352661        0.049886
      Step     Time          Energy          fmax
FIRE:    0 13:53:43     -575.906311        1.731204
FIRE:    1 13:53:43     -576.049316        1.423372
FIRE:    2 13:53:44     -576.225220        0.650561
FIRE:    3 13:53:44     -576.253906        0.681503
FIRE:    4 13:53:44     -576.266296        0.625827
FIRE:    5 13:53:45     -576.285889        0.521115
FIRE:    6 13:53:45     -576.305054        0.379020
FIRE:    7 13:53:45     -576.317749        0.214555
FIRE:    8 13:53:46     -576.322571        0.286497
FIRE:    9 13:53:46     -576.322876        0.407601
FIRE:   10 13:53:47     -576.323547        0.399076
FIRE:   11 13:53:47     -576.324707        0.382252
FIRE:   12 13:53:47     -576.326416        0.357275
FIRE:   13 13:53:48     -576.328491        0.324682
FIRE:   14 13:53:48     -576.330750        0.285069
FIRE:   15 13:53:49     -576.333069        0.239367
FIRE:   16 13:53:49     -576.335205        0.188688
FIRE:   17 13:53:49     -576.337402        0.128832
FIRE:   18 13:53:50     -576.339294        0.109475
FIRE:   19 13:53:50     -576.340820        0.096984
FIRE:   20 13:53:50     -576.342041        0.120924
FIRE:   21 13:53:51     -576.343262        0.138638
FIRE:   22 13:53:51     -576.344849        0.156237
FIRE:   23 13:53:52     -576.346985        0.156259
FIRE:   24 13:53:52     -576.349548        0.123682
FIRE:   25 13:53:52     -576.351746        0.060933
FIRE:   26 13:53:53     -576.352539        0.054041
FIRE:   27 13:53:53     -576.352600        0.052632
FIRE:   28 13:53:54     -576.352661        0.049867
      Step     Time          Energy          fmax
FIRE:    0 13:53:55     -575.906311        1.731204
FIRE:    1 13:53:55     -576.049316        1.423372
FIRE:    2 13:53:55     -576.225220        0.650561
FIRE:    3 13:53:56     -576.253906        0.681503
FIRE:    4 13:53:56     -576.266296        0.625827
FIRE:    5 13:53:57     -576.285889        0.521114
FIRE:    6 13:53:57     -576.305054        0.379019
FIRE:    7 13:53:57     -576.317749        0.214556
FIRE:    8 13:53:58     -576.322571        0.286497
FIRE:    9 13:53:58     -576.322876        0.407601
FIRE:   10 13:53:59     -576.323547        0.399122
FIRE:   11 13:53:59     -576.324707        0.382252
FIRE:   12 13:53:59     -576.326416        0.357275
FIRE:   13 13:54:00     -576.328491        0.324682
FIRE:   14 13:54:00     -576.330750        0.285069
FIRE:   15 13:54:00     -576.333069        0.239368
FIRE:   16 13:54:01     -576.335205        0.188675
FIRE:   17 13:54:01     -576.337402        0.128832
FIRE:   18 13:54:02     -576.339294        0.109475
FIRE:   19 13:54:02     -576.340820        0.096984
FIRE:   20 13:54:02     -576.342041        0.120923
FIRE:   21 13:54:03     -576.343262        0.138638
FIRE:   22 13:54:03     -576.344849        0.156236
FIRE:   23 13:54:03     -576.346985        0.156260
FIRE:   24 13:54:04     -576.349548        0.123709
FIRE:   25 13:54:04     -576.351746        0.060934
FIRE:   26 13:54:05     -576.352539        0.054042
FIRE:   27 13:54:05     -576.352600        0.052633
FIRE:   28 13:54:05     -576.352661        0.049873
      Step     Time          Energy          fmax
FIRE:    0 13:54:06     -575.906311        1.731204
FIRE:    1 13:54:06     -576.049316        1.423372
FIRE:    2 13:54:07     -576.225220        0.650562
FIRE:    3 13:54:07     -576.253906        0.681502
FIRE:    4 13:54:08     -576.266296        0.625828
FIRE:    5 13:54:08     -576.285889        0.521115
FIRE:    6 13:54:09     -576.305054        0.379019
FIRE:    7 13:54:09     -576.317749        0.214555
FIRE:    8 13:54:09     -576.322571        0.286497
FIRE:    9 13:54:10     -576.322876        0.407601
FIRE:   10 13:54:10     -576.323547        0.399076
FIRE:   11 13:54:11     -576.324707        0.382253
FIRE:   12 13:54:11     -576.326416        0.357275
FIRE:   13 13:54:11     -576.328491        0.324692
FIRE:   14 13:54:12     -576.330750        0.285069
FIRE:   15 13:54:12     -576.333069        0.239367
FIRE:   16 13:54:12     -576.335205        0.188689
FIRE:   17 13:54:13     -576.337402        0.128832
FIRE:   18 13:54:13     -576.339294        0.109476
FIRE:   19 13:54:14     -576.340820        0.096984
FIRE:   20 13:54:14     -576.342041        0.120924
FIRE:   21 13:54:14     -576.343262        0.138639
FIRE:   22 13:54:15     -576.344849        0.156237
FIRE:   23 13:54:15     -576.346985        0.156259
FIRE:   24 13:54:15     -576.349548        0.123682
FIRE:   25 13:54:16     -576.351746        0.060934
FIRE:   26 13:54:16     -576.352539        0.054042
FIRE:   27 13:54:17     -576.352600        0.052632
FIRE:   28 13:54:17     -576.352661        0.049865
      Step     Time          Energy          fmax
FIRE:    0 13:54:18     -573.544800        0.592437
FIRE:    1 13:54:19     -573.581909        0.533825
FIRE:    2 13:54:19     -573.644409        0.536409
FIRE:    3 13:54:19     -573.709778        0.569275
FIRE:    4 13:54:20     -573.767273        0.657571
FIRE:    5 13:54:20     -573.857117        0.885068
FIRE:    6 13:54:21     -574.082520        1.406950
FIRE:    7 13:54:21     -574.733582        2.763890
FIRE:    8 13:54:21     -577.053833        4.566274
FIRE:    9 13:54:22     -579.302612        3.197785
FIRE:   10 13:54:22     -580.998352        2.411828
FIRE:   11 13:54:22     -582.379761        1.962544
FIRE:   12 13:54:23     -583.647034        1.834803
FIRE:   13 13:54:24     -584.646240        2.075836
FIRE:   14 13:54:24     -585.402222        2.374669
FIRE:   15 13:54:24     -586.130432        2.596488
FIRE:   16 13:54:25     -586.982178        3.057577
FIRE:   17 13:54:25     -588.089783        3.869120
FIRE:   18 13:54:25     -589.434509        3.750285
FIRE:   19 13:54:26     -590.583252        2.942213
FIRE:   20 13:54:26     -591.556519        2.438083
FIRE:   21 13:54:27     -592.429016        1.837491
FIRE:   22 13:54:27     -593.033875        0.911493
FIRE:   23 13:54:27     -593.330139        0.622548
FIRE:   24 13:54:28     -593.474609        0.515577
FIRE:   25 13:54:28     -593.447083        0.828050
FIRE:   26 13:54:29     -593.731445        0.265822
FIRE:   27 13:54:29     -593.813293        0.263835
FIRE:   28 13:54:29     -593.826355        0.179765
FIRE:   29 13:54:30     -593.833679        0.286971
FIRE:   30 13:54:30     -593.846802        0.190469
      Step     Time          Energy          fmax
FIRE:    0 13:54:31     -573.544800        0.592437
FIRE:    1 13:54:32     -573.581909        0.533825
FIRE:    2 13:54:32     -573.644409        0.536409
FIRE:    3 13:54:32     -573.709778        0.569275
FIRE:    4 13:54:33     -573.767273        0.657570
FIRE:    5 13:54:33     -573.857117        0.885066
FIRE:    6 13:54:33     -574.082520        1.406954
FIRE:    7 13:54:34     -574.733582        2.763902
FIRE:    8 13:54:34     -577.053833        4.566258
FIRE:    9 13:54:35     -579.302673        3.197782
FIRE:   10 13:54:35     -580.998352        2.411826
FIRE:   11 13:54:35     -582.379761        1.962547
FIRE:   12 13:54:36     -583.647034        1.834808
FIRE:   13 13:54:36     -584.646240        2.075843
FIRE:   14 13:54:36     -585.402222        2.374676
FIRE:   15 13:54:37     -586.130432        2.596498
FIRE:   16 13:54:37     -586.982178        3.057581
FIRE:   17 13:54:38     -588.089783        3.869132
FIRE:   18 13:54:38     -589.434509        3.750278
FIRE:   19 13:54:39     -590.583252        2.942205
FIRE:   20 13:54:39     -591.556519        2.438083
FIRE:   21 13:54:40     -592.429016        1.837488
FIRE:   22 13:54:40     -593.033875        0.911481
FIRE:   23 13:54:40     -593.330139        0.622549
FIRE:   24 13:54:41     -593.474609        0.515588
FIRE:   25 13:54:41     -593.447083        0.828065
FIRE:   26 13:54:41     -593.731445        0.265831
FIRE:   27 13:54:42     -593.813293        0.263870
FIRE:   28 13:54:42     -593.826355        0.179770
FIRE:   29 13:54:43     -593.833679        0.287028
FIRE:   30 13:54:43     -593.846802        0.190443
      Step     Time          Energy          fmax
FIRE:    0 13:54:44     -573.544800        0.592437
FIRE:    1 13:54:44     -573.581909        0.533826
FIRE:    2 13:54:44     -573.644409        0.536410
FIRE:    3 13:54:45     -573.709778        0.569276
FIRE:    4 13:54:45     -573.767273        0.657572
FIRE:    5 13:54:46     -573.857117        0.885067
FIRE:    6 13:54:46     -574.082581        1.406959
FIRE:    7 13:54:46     -574.733582        2.763907
FIRE:    8 13:54:47     -577.053833        4.566284
FIRE:    9 13:54:47     -579.302612        3.197792
FIRE:   10 13:54:48     -580.998352        2.411830
FIRE:   11 13:54:48     -582.379761        1.962545
FIRE:   12 13:54:49     -583.647034        1.834810
FIRE:   13 13:54:49     -584.646240        2.075845
FIRE:   14 13:54:49     -585.402222        2.374682
FIRE:   15 13:54:50     -586.130432        2.596499
FIRE:   16 13:54:50     -586.982178        3.057589
FIRE:   17 13:54:50     -588.089783        3.869143
FIRE:   18 13:54:51     -589.434509        3.750286
FIRE:   19 13:54:51     -590.583252        2.942216
FIRE:   20 13:54:52     -591.556519        2.438081
FIRE:   21 13:54:52     -592.429016        1.837491
FIRE:   22 13:54:52     -593.033875        0.911493
FIRE:   23 13:54:53     -593.330200        0.622550
FIRE:   24 13:54:53     -593.474609        0.515584
FIRE:   25 13:54:53     -593.447083        0.828069
FIRE:   26 13:54:54     -593.731445        0.265832
FIRE:   27 13:54:54     -593.813293        0.263784
FIRE:   28 13:54:55     -593.826355        0.179770
FIRE:   29 13:54:55     -593.833679        0.286977
FIRE:   30 13:54:55     -593.846802        0.190399
      Step     Time          Energy          fmax
FIRE:    0 13:54:56     -573.544800        0.592437
FIRE:    1 13:54:57     -573.581909        0.533826
FIRE:    2 13:54:57     -573.644409        0.536409
FIRE:    3 13:54:57     -573.709778        0.569276
FIRE:    4 13:54:58     -573.767273        0.657574
FIRE:    5 13:54:58     -573.857117        0.885067
FIRE:    6 13:54:58     -574.082520        1.406959
FIRE:    7 13:54:59     -574.733582        2.763926
FIRE:    8 13:54:59     -577.053833        4.566283
FIRE:    9 13:55:00     -579.302673        3.197794
FIRE:   10 13:55:00     -580.998352        2.411831
FIRE:   11 13:55:00     -582.379761        1.962549
FIRE:   12 13:55:01     -583.647034        1.834815
FIRE:   13 13:55:01     -584.646240        2.075835
FIRE:   14 13:55:01     -585.402161        2.374682
FIRE:   15 13:55:02     -586.130493        2.596501
FIRE:   16 13:55:02     -586.982178        3.057593
FIRE:   17 13:55:03     -588.089783        3.869144
FIRE:   18 13:55:03     -589.434509        3.750304
FIRE:   19 13:55:03     -590.583252        2.942235
FIRE:   20 13:55:04     -591.556519        2.438077
FIRE:   21 13:55:04     -592.429016        1.837498
FIRE:   22 13:55:04     -593.033875        0.911519
FIRE:   23 13:55:05     -593.330139        0.622547
FIRE:   24 13:55:05     -593.474609        0.515582
FIRE:   25 13:55:06     -593.447083        0.828073
FIRE:   26 13:55:06     -593.731445        0.265825
FIRE:   27 13:55:06     -593.813293        0.263572
FIRE:   28 13:55:07     -593.826355        0.179781
FIRE:   29 13:55:07     -593.833679        0.286867
FIRE:   30 13:55:07     -593.846802        0.190400
      Step     Time          Energy          fmax
FIRE:    0 13:55:08     -573.544800        0.592437
FIRE:    1 13:55:09     -573.581909        0.533826
FIRE:    2 13:55:09     -573.644409        0.536409
FIRE:    3 13:55:10     -573.709778        0.569276
FIRE:    4 13:55:10     -573.767273        0.657572
FIRE:    5 13:55:10     -573.857117        0.885069
FIRE:    6 13:55:11     -574.082581        1.406951
FIRE:    7 13:55:11     -574.733582        2.763911
FIRE:    8 13:55:11     -577.053833        4.566272
FIRE:    9 13:55:12     -579.302612        3.197800
FIRE:   10 13:55:12     -580.998352        2.411838
FIRE:   11 13:55:13     -582.379761        1.962549
FIRE:   12 13:55:13     -583.647034        1.834814
FIRE:   13 13:55:13     -584.646240        2.075832
FIRE:   14 13:55:14     -585.402222        2.374680
FIRE:   15 13:55:14     -586.130432        2.596500
FIRE:   16 13:55:14     -586.982178        3.057593
FIRE:   17 13:55:15     -588.089783        3.869142
FIRE:   18 13:55:15     -589.434509        3.750284
FIRE:   19 13:55:16     -590.583252        2.942213
FIRE:   20 13:55:16     -591.556519        2.438083
FIRE:   21 13:55:16     -592.429016        1.837492
FIRE:   22 13:55:17     -593.033875        0.911489
FIRE:   23 13:55:17     -593.330200        0.622548
FIRE:   24 13:55:17     -593.474609        0.515583
FIRE:   25 13:55:18     -593.447083        0.828077
FIRE:   26 13:55:18     -593.731445        0.265836
FIRE:   27 13:55:19     -593.813293        0.263820
FIRE:   28 13:55:19     -593.826355        0.179778
FIRE:   29 13:55:19     -593.833679        0.286977
FIRE:   30 13:55:20     -593.846802        0.190484
      Step     Time          Energy          fmax
FIRE:    0 13:55:20     -573.544800        0.592437
FIRE:    1 13:55:21     -573.581909        0.533826
FIRE:    2 13:55:21     -573.644409        0.536409
FIRE:    3 13:55:22     -573.709778        0.569276
FIRE:    4 13:55:22     -573.767273        0.657573
FIRE:    5 13:55:22     -573.857117        0.885068
FIRE:    6 13:55:23     -574.082581        1.406949
FIRE:    7 13:55:23     -574.733582        2.763894
FIRE:    8 13:55:24     -577.053833        4.566269
FIRE:    9 13:55:24     -579.302612        3.197778
FIRE:   10 13:55:25     -580.998352        2.411825
FIRE:   11 13:55:25     -582.379761        1.962543
FIRE:   12 13:55:25     -583.647034        1.834812
FIRE:   13 13:55:26     -584.646240        2.075845
FIRE:   14 13:55:26     -585.402222        2.374680
FIRE:   15 13:55:26     -586.130493        2.596501
FIRE:   16 13:55:27     -586.982178        3.057596
FIRE:   17 13:55:27     -588.089783        3.869144
