No,Simulated Composition,FileName,PASSED_SCREENING,data_type,A-site(atom+number),A-site(total_atom),A-site(atom),A-site(number),A'-site(atom+number),A'-site(atom),A'-site(number),A''-site(atom+number),Bandgap_by_DFT,Energy_Raw_eV_by_DFT,Energy_Corrected_eV_by_DFT,Energy_per_atom_eV,Magnetic_by_DFT,Energy_above_convex_hull_Anodic_Conditions_eV_atom,Energy_above_convex_hull_Cathodic_Conditions_eV_atom,Energy_above_convex_hull_CO2_Conditions_eV_atom,Bandgap_by_DFT_w_noise,Zscore_Transformed,Zscore_Transformed_noised,Log_Transformed,Log_Transformed_noised,YeoJohnson_Transformed,YeoJohnson_Transformed_noised,rint_norm,rint_norm_noised,Energy_above_convex_hull_Cathodic_Conditions_eV_atom_noised,Energy_above_convex_hull_CO2_Conditions_eV_atom_noised,Energy_above_convex_hull_Anodic_Conditions_eV_atom_noised,Bandgap_by_DFT_noised
296,Sr7_La1_Zr7_Mn1_O24,Sr7La1Zr7Mn1O24.vasp,NOT,train,Sr7,8,Sr,7,La1,La,1,,0.586,-330.486592,-348.642592,-8.7160648,4,0,0.015419727,0.102164037,0.5859684020664506,-0.295929792,-0.296096636,-0.517514612,-0.517847419,0.3682969761597528,0.3684206505142976,0.1667949873397701,0.1664341251355916,0.015372718,0.1023280836228328,-4.63E-05,0.5859385083277877
2379,Rb4_Ba4_Nb4_Cr4_O24,Rb4Ba4Nb4Cr4O24.vasp,NOT,train,Rb4,8,Rb,4,Ba4,Ba,4,,0.634,-288.947749,-313.431749,-7.835793725,8,0.509865194,0.458763173,0.458763173,0.6331321291258072,-0.254707837,-0.254817597,-0.440056553,-0.441622731,0.3866861656650981,0.3867271632193648,0.1917099887298123,0.1922696800579295,0.4587969173014974,0.4589267862685668,0.5098810387354886,0.6341987280059314
1879,Sm4_Y4_V8_O24,Sm4Y4V8O24.vasp,NOT,train,Sm4,8,Sm,4,Y4,Y,4,,0.231,-335.140409,-365.228409,-9.130710225,-8,1.356341829,0.289623461,0.523498138,0.2313973153228552,-0.600800506,-0.600167721,-1.422958345,-1.422365388,0.187368213,0.1873605357489628,-0.09260508,-0.093627054,0.2896415474960536,0.5233972099947214,1.3562962372063394,0.23107477949050229
2006,Sr4_Ba4_Mn7_Fe1_O24,Sr4Ba4Mn7Fe1O24.vasp,NOT,train,Sr4,8,Sr,4,Ba4,Ba,4,,0.051,-268.439081,-298.859081,-7.471477025,27.7803,0.692735036,0.341234456,0.472337188,0.050010057,-0.755382839,-0.754912821,-2.796881415,-2.796550767,0.048507137,0.048527966,-0.490391186,-0.489525795,0.3412136596687757,0.4718109067645753,0.6928190606683284,0.051017867
4077,Sr8_Hf4_V4_O24,Sr8Hf4V4O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,1.252,-318.84997,-342.13797,-8.55344925,4,0.112645939,0.328521621,0.294495472,1.2517969749987026,0.2760248419017882,0.2757256065880455,0.2326977641190214,0.2331978362784726,0.5530084904315258,0.5528936608724657,0.503053522,0.5029349331525178,0.3285426952350939,0.2938081847756376,0.1126398977838488,1.2521544751950122
1761,Gd4_Y4_Mo8_O24,Gd4Y4Mo8O24.vasp,NOT,train,Gd4,8,Gd,4,Y4,Y,4,,1.774,-358.576053,-375.064053,-9.376601325,22,1.038749888,1.038749888,1.038749888,1.7743603752938268,0.7243136091443787,0.7233916961352354,0.5788580341578177,0.5785788627155211,0.6354240544200763,0.6353656075363651,0.7690803198290377,0.7696735178354613,1.0387884868678117,1.0394622131039033,1.0387941398486458,1.7738597516801358
1505,Ti2_Sr6_Ni6_Ce2_O24,Ti2Sr6Ni6Ce2O24.vasp,NOT,train,Ti2,8,Ti,2,Sr6,Sr,6,,0.01,-250.197435,-281.931435,-7.048285875,0,1.522855917,0.829655269,1.009476585,0.009526897,-0.790593259,-0.789655832,-3.912023005,-3.911515808,0.009900247,0.009937831,-1.059928517,-1.06077726,0.8296772815283155,1.009359720911487,1.5228681650826144,0.009995272
4129,Y8_Co4_Ni4_O24,Y8Co4Ni4O24.vasp,NOT,train,Y8,8,Y,8,,,0,,1.11,-291.400753,-324.604753,-8.115118825,10,0.855269098,0.124164895,0.124164895,1.1103287482317246,0.1540765565599341,0.1542718507357995,0.1133286853070032,0.1129311621741757,0.5234741647231816,0.5235102243907905,0.4317021574093532,0.4300010303847005,0.124189411,0.1242228308205169,0.8553371797587663,1.110039967486481
2423,Sr4_Ca4_Ni4_Co4_O24,Sr4Ca4Ni4Co4O24.vasp,NOT,train,Sr4,8,Sr,4,Ca4,Ca,4,,0.012,-223.635854,-256.839854,-6.42099635,12,1.800053872,0.662504053,0.910187917,0.011501929,-0.788875678,-0.789518123,-3.816712826,-3.81712422,0.011856641,0.011737781,-0.99225806,-0.99219673,0.6625649250852121,0.9100706293907296,1.799948472519715,0.01196383
713,Ba2_Sr6_Mn2_Fe6_O24,Ba2Sr6Mn2Fe6O24.vasp,NOT,train,Ba2,8,Ba,2,Sr6,Sr,6,,0.013,-256.789726,-290.149726,-7.25374315,21.1868,0.747010292,0.268257485,0.541165269,0.01280183,-0.788016887,-0.787975443,-3.772261063,-3.773207665,0.012831919,0.012847115,-0.94039976,-0.939432552,0.2682156280856822,0.5411920386405062,0.7470931730985103,0.012897730830739966
2120,Sr4_Be4_Nb2_V6_O24,Sr4Be4Nb2V6O24.vasp,NOT,train,Sr4,8,Sr,4,Be4,Be,4,,1.413,-298.409769,-325.097769,-8.127444225,8,0.577259303,0.761993431,0.761993431,1.4123722992474668,0.4142901513386791,0.4139766347802329,0.3527673191077153,0.3525988665109399,0.5822601034679563,0.5823383248643507,0.582740445,0.5823589530512282,0.762052669,0.7622596732420592,0.5772466242325487,1.4129790985927406
2278,Ba4_Ca4_Mn4_Co4_O24,Ba4Ca4Mn4Co4O24.vasp,NOT,train,Ba4,8,Ba,4,Ca4,Ca,4,,0.006,-253.850243,-283.562243,-7.089056075,25.0009,1.176756386,0.488788268,0.658647338,0.005680871,-0.794028422,-0.793742864,-4.135166557,-4.135872167,0.005963945,0.005937058,-1.302800167,-1.302831779,0.4888305336535932,0.6595705449807016,1.1767089700605893,0.00603293
3173,Pr4_Ba4_Mn4_Ce4_O24,Pr4Ba4Mn4Ce4O24.vasp,NOT,train,Pr4,8,Pr,4,Ba4,Ba,4,,1.036,-305.696611,-328.856611,-8.221415275,4,0.511701609,0.556268405,0.698389988,1.0363190700146678,0.090526042,0.089869213,0.044973366,0.0464617,0.5064372794929951,0.5066008521132281,0.3859232965707903,0.3867585905272087,0.55637682,0.6983809239073764,0.5117304470549907,1.0358856234327154
3514,Pr8_Fe7_Ni1_O24,Pr8Fe7Ni1O24.vasp,NOT,train,Pr8,8,Pr,8,,,0,,0.25,-293.96719,-328.78819,-8.21970475,20,0.300823526,0.141447037,0.141447037,0.249592354,-0.584483481,-0.584200363,-1.347073648,-1.346953672,0.1996757694126099,0.1995535150893052,-0.066939571,-0.066958974,0.1414608441299192,0.1411954369154676,0.3008024148903755,0.24993287009248916
1290,Hf2_Ba6_Zr6_Zn2_O24,Hf2Ba6Zr6Zn2O24.vasp,NOT,train,Hf2,8,Hf,2,Ba6,Ba,6,,3.61,-323.015569,-339.503569,-8.487589225,0,0.323573424,0.323573424,0.394860941,3.609486816659331,2.3010534111700416,2.300623247134101,1.2864740258376797,1.285942264212238,0.7763030456647211,0.7763253518008192,1.7104732452053546,1.7095710350476356,0.3235813689836874,0.3951386909643388,0.3235832988482185,3.6099421370222116
450,Rb2_Ba6_Nb8_O24,Rb2Ba6Nb8O24.vasp,NOT,train,Rb2,8,Rb,2,Ba6,Ba,6,,0.113,-320.381679,-336.869679,-8.421741975,2.8597,0.177834095,0.522834095,0.54326321,0.1132914146811244,-0.702137813,-0.702533102,-2.095570924,-2.096376441,0.1014468059849327,0.1014252361724411,-0.270556868,-0.269524952,0.5228719020237331,0.5434294244859482,0.1778028915298424,0.11288126760620347
3649,Y8_Ti7_Mn1_O24,Y8Ti7Mn1O24.vasp,NOT,train,Y8,8,Y,8,,,0,,0.185,-355.924989,-374.080989,-9.352024725,-3.0249,0.684228881,1.046833337,1.046833337,0.1850395057891734,-0.64030488,-0.64066272,-1.63475572,-1.633665107,0.1559237930504329,0.1558006609494634,-0.151141728,-0.151355084,1.0468803228984676,1.0467317242722216,0.6842327991012689,0.18501971785825652
2314,Ba4_Sr4_Nb4_Cr4_O24,Ba4Sr4Nb4Cr4O24.vasp,NOT,train,Ba4,8,Ba,4,Sr4,Sr,4,,2.951,-309.901168,-334.385168,-8.3596292,12,0.064609646,0.137546927,0.137546927,2.951141089333788,1.7351103122948173,1.7349559525900866,1.0855270491194542,1.0854623731216813,0.7409057793029158,0.7408836375507805,1.387050633902283,1.386999840056924,0.1375238456001513,0.1379427508020732,0.064679111,2.9510069464361623
959,Sr6_Ta2_Zn2_Fe6_O24,Sr6Ta2Zn2Fe6O24.vasp,NOT,train,Sr6,8,Sr,6,Ta2,Ta,2,,0.007,-267.616728,-297.640728,-7.4410182,11.0004,0.844312384,0.564930977,0.656063022,0.008010493,-0.793169632,-0.792924932,-4.074541935,-4.074619965,0.006950975,0.006788809,-1.213436994,-1.214196517,0.5649070477889889,0.6562186824816261,0.8442803461951803,0.006999779
1666,Ba4_Nd4_Mn8_O24,Ba4Nd4Mn8O24.vasp,NOT,train,Ba4,8,Ba,4,Nd4,Nd,4,,0.008,-293.958483,-323.790483,-8.094762075,28,0.419847909,0.256301227,0.403969672,0.008486033,-0.792310841,-0.792054579,-4.017383521,-4.018236131,0.007936031,0.007865666,-1.177499028,-1.176808262,0.2561740027057064,0.4035722904159642,0.4198160798557166,0.00790396
655,Sr6_Sm2_V8_O24,Sr6Sm2V8O24.vasp,NOT,train,Sr6,8,Sr,6,Sm2,Sm,2,,0.608,-299.761135,-329.849135,-8.246228375,6,0.157464721,0.597245819,0.597245819,0.6077398964729606,-0.277036396,-0.276567033,-0.481266822,-0.48150718,0.3768626646058567,0.3767595804801579,0.1765311554897984,0.1771328382591896,0.5973068535074328,0.597662573,0.1574826567294041,0.6081424039116003
3429,Ba8_Nb7_Sn1_O24,Ba8Nb7Sn1O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,0.106,-315.372761,-331.860761,-8.296519025,0.9975,0.301835298,0.704283805,0.734927477,0.1059088261736648,-0.708149348,-0.708124639,-2.154165088,-2.155069766,0.09576919,0.095546934,-0.289402977,-0.289392277,0.7043004262857556,0.7348914159631408,0.3018473203663446,0.1060658727667841
1624,La5_Ca3_Fe6_Co2_O24,La5Ca3Fe6Co2O24.vasp,NOT,train,La5,8,La,5,Ca3,Ca,3,,0.018,-282.227058,-315.527058,-7.88817645,29,0.555444996,0.187270933,0.24244868,0.016839359,-0.783722934,-0.783661806,-3.575550769,-3.574817702,0.017679353,0.017787429,-0.826977079,-0.826292453,0.1872202432158564,0.2425129087088041,0.5554431503688012,0.018142779
2125,Sr4_Ca4_Mn2_Ni6_O24,Sr4Ca4Mn2Ni6O24.vasp,NOT,train,Sr4,8,Sr,4,Ca4,Ca,4,,1.872,-225.889261,-260.959261,-6.523981525,6,1.737229774,0.736821106,0.963561744,1.8729273719997284,0.808475102,0.8086042349223794,0.632335041,0.6317785510184519,0.6475335958656723,0.6474208140682656,0.8142888754227803,0.8146612475755506,0.7368496504168625,0.9637233751826616,1.7372390433432523,1.8721595135222742
2465,Sr4_La1_Zn3_Co8_O24,Sr4La1Zn3Co8O24.vasp,NOT,train,Sr4,8,Sr,4,La1,La,1,Zn3,0.033,-230.073827,-259.665827,-6.491645675,25,1.518531473,0.554985245,0.763106051,0.033081764,-0.770841072,-0.771202145,-3.146555163,-3.146472924,0.031937998,0.031872407,-0.626250986,-0.627908886,0.5549759943881454,0.763475618,1.5184638925806535,0.032995769
2504,Ba4_Ho4_Zr8_O24,Ba4Ho4Zr8O24.vasp,NOT,train,Ba4,8,Ba,4,Ho4,Ho,4,,0.003,-339.04652,-355.53452,-8.888363,2.9304,0.683043406,0.913043406,0.97049832,0.004073655,-0.796604795,-0.796866434,-4.342805922,-4.341442721,0.002990959,0.003179679,-1.580598773,-1.580624598,0.9130503343628954,0.970178376,0.6830555198940214,0.003061078
412,Ca2_Y6_Co8_O24,Ca2Y6Co8O24.vasp,NOT,train,Ca2,8,Ca,2,Y6,Y,6,,0.056,-287.169387,-316.761387,-7.919034675,18,0.888038529,0.112765778,0.148531055,0.055678653,-0.751088885,-0.750771067,-2.718100537,-2.718974728,0.05300868,0.053110691,-0.461737445,-0.461650409,0.112801484,0.1485039399229477,0.8880546032841797,0.055797487097337506
3936,Ba8_Co4_Ni4_O24,Ba8Co4Ni4O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,0.167,-222.178823,-255.382823,-6.384570575,18.4997,1.693932157,0.637640124,1.010047565,0.1656375473717434,-0.655763113,-0.655830702,-1.731605546,-1.73101325,0.1429394513008035,0.1429795203189595,-0.181405464,-0.183102546,0.6376760665774153,1.0099776282901904,1.693923347,0.16694375957756716
2147,Ba4_Be4_Nb6_V2_O24,Ba4Be4Nb6V2O24.vasp,NOT,train,Ba4,8,Ba,4,Be4,Be,4,,0.354,-313.8413,-333.7293,-8.3432325,8,0.723041986,1.109807728,1.109807728,0.3526575503265405,-0.495169244,-0.494423369,-1.010601411,-1.010751633,0.2608800680777363,0.2607797473322285,0.018922095,0.018642321,1.1098536624345927,1.1098082856994933,0.7230550234080615,0.35400230657349974
2756,Ba4_Mg4_Zr2_Ta6_O24,Ba4Mg4Zr2Ta6O24.vasp,NOT,train,Ba4,8,Ba,4,Mg4,Mg,4,,0.008,-328.327905,-344.815905,-8.620397625,0.0003,0.920141904,1.265141904,1.265141904,0.008470811,-0.792310841,-0.792715658,-4.017383521,-4.017780417,0.007936031,0.007868568,-1.154361199,-1.154620534,1.2651835576936203,1.2650109689669429,0.9201875980603632,0.007759258
2046,Ba4_Sr4_Al2_Fe6_O24,Ba4Sr4Al2Fe6O24.vasp,NOT,train,Ba4,8,Ba,4,Sr4,Sr,4,,0.11,-254.469073,-284.493073,-7.112326825,25.2707,0.865430585,0.339116124,0.684271808,0.1098013924890796,-0.704714185,-0.705602438,-2.120263536,-2.121145651,0.099022377,0.099076101,-0.275535925,-0.276604326,0.3390505627832023,0.684375377,0.8653848496116845,0.1099734491239295
1860,Pr4_Sm4_Fe8_O24,Pr4Sm4Fe8O24.vasp,NOT,train,Pr4,8,Pr,4,Sm4,Sm,4,,1.555,-296.523727,-331.059727,-8.276493175,-32,0.59457484,0.559378707,0.559378707,1.5546509762063303,0.5362384366805332,0.5363066948662327,0.4478858239921165,0.4478592872100786,0.6049783510033301,0.6049544437800469,0.6497697638206319,0.6501646174500026,0.5593624753717086,0.5593669768706085,0.5946249645413701,1.5549645265150278
4340,Sr8_Zr7_Nb1_O24,Sr8Zr7Nb1O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,0.005,-331.021599,-347.509599,-8.687739975,0.9976,0,0.026071562,0.112815873,0.005534314,-0.794887213,-0.794429342,-4.199705078,-4.200063079,0.004974937,0.004949695,-1.35566018,-1.355819474,0.026070063,0.1131370126088567,-1.93E-05,0.005052417
3174,Pr4_Ba4_Mn4_Zr4_O24,Pr4Ba4Mn4Zr4O24.vasp,NOT,train,Pr4,8,Pr,4,Ba4,Ba,4,,1.286,-322.176434,-345.336434,-8.63341085,16,0.196062449,0.178464382,0.273135761,1.2849675810980874,0.3052237271244857,0.3054162568549514,0.2592825979300829,0.259200688,0.5595316623504886,0.5594502507800164,0.5206737138897718,0.5204703836944581,0.1784500536042095,0.2729359660630299,0.1960339920257282,1.2857918165559088
3185,Pr4_Sr4_Ce4_Co4_O24,Pr4Sr4Ce4Co4O24.vasp,NOT,train,Pr4,8,Pr,4,Sr4,Sr,4,,1.731,-293.071991,-316.111991,-7.902799775,12,0.554100129,0.2497262,0.400562666,1.7314052464197331,0.6873856072450849,0.6869747985820019,0.554459661,0.5553675611336499,0.6298342394825144,0.629847059,0.7435396798120059,0.7433614593246147,0.2497272792532421,0.3999963362282696,0.5541517475464057,1.7310113621035101
431,Dy2_Y6_V8_O24,Dy2Y6V8O24.vasp,NOT,train,Dy2,8,Dy,2,Y6,Y,6,,1.682,-340.337127,-370.425127,-9.260628175,16,0.014069511,0.792715154,0.792715154,1.6814840426483515,0.6453048608947266,0.6451203981361487,0.5259112611840315,0.5267135430511907,0.6232442696116587,0.623200337,0.7129665305686649,0.7126612439341977,0.7926967658800596,0.7929305236065356,0.014060141,1.6820986992416342
4254,La8_Ni7_Ce1_O24,La8Ni7Ce1O24.vasp,NOT,train,La8,8,La,8,,,0,,0.008,-274.564286,-308.839286,-7.72098215,8,0.977657628,0.360590206,0.465820022,0.008941364,-0.792310841,-0.793310163,-4.017383521,-4.017621285,0.007936031,0.008021033,-1.150220275,-1.149834139,0.3605952419513473,0.4654682462964153,0.9776930991647924,0.008017323
1367,Nb2_Ba6_Ce6_Zn2_O24,Nb2Ba6Ce6Zn2O24.vasp,NOT,train,Nb2,8,Nb,2,Ba6,Ba,6,,0.078,-299.454356,-315.942356,-7.8985589,-0.1835,0.528242854,0.643242854,0.823122917,0.07808767,-0.732195489,-0.731970174,-2.430418465,-2.430362601,0.072315693,0.072405355,-0.363624224,-0.363004061,0.6432561156310836,0.8231506407757544,0.5282853142397145,0.078135327
1895,Sr4_La4_Fe8_O24,Sr4La4Fe8O24.vasp,NOT,train,Sr4,8,Sr,4,La4,La,4,,0.169,-278.09421,-312.63021,-7.81575525,36,0.487545826,0.385201254,0.43847957,0.1688432769655407,-0.654045532,-0.654420221,-1.720369473,-1.720274577,0.1444020518637001,0.1443914220991641,-0.17923858,-0.178716881,0.3851884614609488,0.4386886196109496,0.4874355429174305,0.1688687628383926
2555,Ba4_Ca4_Ni7_Ce1_O24,Ba4Ca4Ni7Ce1O24.vasp,NOT,train,Ba4,8,Ba,4,Ca4,Ca,4,,0.009,-221.176648,-255.451648,-6.3862912,0,1.907285115,0.810342692,1.170645588,0.009208356,-0.79145205,-0.791916181,-3.9633163,-3.963132664,0.00891912,0.008832535,-1.095169275,-1.093878581,0.8103392014000091,1.170486822530788,1.9072429265534616,0.009012664
1177,Ba2_Ca6_Zr6_V2_O24,Ba2Ca6Zr6V2O24.vasp,NOT,train,Ba2,8,Ba,2,Ca6,Ca,6,,1.922,-323.215441,-343.103441,-8.577586025,2,0.032031439,0.135554107,0.165871802,1.921729749,0.851414639,0.8520478761593354,0.6585557357903262,0.658503732,0.6533966898342244,0.6534402382301353,0.8367703493671965,0.8381582326953665,0.1355180932864508,0.1666795056917801,0.032067909,1.9220053724640629
2975,Sr4_Ca4_Sb2_Ce6_O24,Sr4Ca4Sb2Ce6O24.vasp,NOT,train,Sr4,8,Sr,4,Ca4,Ca,4,,0.204,-293.159016,-309.647016,-7.7411754,0.0025,0.174325554,0.289325554,0.504127497,0.2046121808150367,-0.623987856,-0.624260042,-1.541779264,-1.542390615,0.1692051673642956,0.1691905638612086,-0.126386613,-0.126195821,0.2892749161843597,0.5043467106296156,0.1742336087582012,0.20410118966521434
1477,Ti2_Ba6_Ce6_Zn2_O24,Ti2Ba6Ce6Zn2O24.vasp,NOT,train,Ti2,8,Ti,2,Ba6,Ba,6,,1.212,-298.01225,-314.50025,-7.86250625,0,0.467011093,0.467011093,0.670654913,1.2121970025379505,0.2416732122280264,0.2413585096537447,0.2004888607494035,0.201042893,0.5450754620635307,0.5450746448757547,0.4819932250301192,0.4823517096419508,0.467037007,0.6703691955836784,0.4670763154118568,1.2119411518464596
2816,Ca4_Ba4_Ni2_Zr6_O24,Ca4Ba4Ni2Zr6O24.vasp,NOT,train,Ca4,8,Ca,4,Ba4,Ba,4,,0.011,-300.552194,-322.122194,-8.05305485,0,0.632184008,0.324450458,0.443805138,0.011455823,-0.789734469,-0.789661763,-3.863232841,-3.864423118,0.010879419,0.010893991,-1.003658451,-1.003192103,0.3244019331218137,0.4440523273631677,0.6321884457060911,0.011332708283185984
3734,Sr8_Al2_Co6_O24,Sr8Al2Co6O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,1.245,-245.393875,-271.709875,-6.792746875,4,0.224187014,0.16858284,0.16858284,1.2450014206289708,0.270013307,0.2699199535791357,0.2271355725837473,0.2267766397397906,0.5516407707966478,0.5515592783730161,0.4982203702207656,0.4993185124138333,0.1685565945121548,0.168035071,0.2241679851881204,1.2450029704132635
103,Ba7_La1_Nb7_Co1_O24,Ba7La1Nb7Co1O24.vasp,NOT,train,Ba7,8,Ba,7,La1,La,1,,0.102,-321.277549,-339.403549,-8.485088725,-2.4999,0.318938358,0.637178116,0.664416935,0.1011842349495425,-0.711584511,-0.710925693,-2.189256408,-2.189331553,0.092492207,0.092365475,-0.297192732,-0.29723971,0.6372475098396667,0.6647889636352766,0.3189376421025136,0.10201240515667932
3050,Ba4_Ca4_Ce4_Fe4_O24,Ba4Ca4Ce4Fe4O24.vasp,NOT,train,Ba4,8,Ba,4,Ca4,Ca,4,,0.005,-278.835543,-304.347543,-7.608688575,16,0.6524266,0.38587139,0.646032639,0.00474739,-0.794887213,-0.795512632,-4.199705078,-4.200184673,0.004974937,0.005129211,-1.349010427,-1.347677432,0.385929844,0.6463395685018138,0.6524175580206694,0.005156367
1628,Ba3_Sr3_La2_Mn1_Fe7_O24,Ba3Sr3La2Mn1Fe7O24.vasp,NOT,train,Ba3,8,Ba,3,Sr3,Sr,3,La2,0.06,-267.40969,-301.35769,-7.53394225,27.0036,0.627311164,0.238609324,0.526855256,0.059645779,-0.747653722,-0.748270692,-2.659260037,-2.6590899,0.056579109,0.056509172,-0.436387212,-0.435078879,0.238612244,0.5265272072262559,0.6273637854727645,0.059852160120134924
1264,Ca2_Sr6_Zr6_Fe2_O24,Ca2Sr6Zr6Fe2O24.vasp,NOT,train,Ca2,8,Ca,2,Sr6,Sr,6,,0.002,-311.67581,-332.67581,-8.31689525,8.0029,0.235826649,0.102549044,0.204838712,0.00146908,-0.797463585,-0.797058233,-4.422848629,-4.422506422,0.001995978,0.002021334,-1.760943733,-1.760790435,0.1025862915220846,0.205292455,0.2358581042824999,0.001887252
2338,Ca4_Be4_Nb4_V4_O24,Ca4Be4Nb4V4O24.vasp,NOT,train,Ca4,8,Ca,4,Be4,Be,4,,1.823,-310.846727,-334.134727,-8.353368175,8,0.440693674,0.697538546,0.697538546,1.822744097,0.7663943554947368,0.7659769391774172,0.6059539688575679,0.6066227840209821,0.6415847140930023,0.6415133976690716,0.7944018733834509,0.7941958994163978,0.6975415190687001,0.6981267773552909,0.4406972459132721,1.823123689439083
3850,La8_V6_Cr2_O24,La8V6Cr2O24.vasp,NOT,train,La8,8,La,8,,,0,,1.759,-330.557559,-361.243559,-9.031088975,6,0.071900018,0.721697617,0.721697617,1.7593535728190268,0.7114317480167179,0.711191915,0.5704144151776481,0.570880463,0.633494057,0.6334870981247112,0.7598002113252068,0.7592919757701021,0.7217524801818546,0.7213706989112793,0.071934306,1.758888879511675
4350,Sr8_Zr7_Ta1_O24,Sr8Zr7Ta1O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,0.304,-333.534411,-350.022411,-8.750560275,0,0,0.047805345,0.134549655,0.3034118706459509,-0.538108781,-0.538588465,-1.158362293,-1.158548543,0.2326826379274448,0.2327214006119945,-0.014657611,-0.013520159,0.047826835,0.1341105273472725,-4.71E-05,0.3042242852726396
3175,Pr4_Ba4_Ni4_Zr4_O24,Pr4Ba4Ni4Zr4O24.vasp,NOT,train,Pr4,8,Pr,4,Ba4,Ba,4,,3.609,-292.816725,-319.468725,-7.986718125,-4,0.742233755,0.356766656,0.488654499,3.6085061257935176,2.3001946204281976,2.299722947477772,1.2861977445816053,1.2866290530772335,0.7762570553711265,0.7762366165894782,1.7081761784323464,1.7078655443454267,0.3567187844843733,0.4885902339577875,0.7422573665478749,3.608994565183632
2463,Ba4_La1_Zn3_Fe8_O24,Ba4La1Zn3Fe8O24.vasp,NOT,train,Ba4,8,Ba,4,La1,La,1,Zn3,0.059,-241.949255,-276.485255,-6.912131375,33.4888,1.133050005,0.626756566,0.862334556,0.058698932,-0.748512513,-0.748077283,-2.673648774,-2.6738952,0.055689049,0.05578597,-0.443432836,-0.444227924,0.6268117446453851,0.8619842377231947,1.133115676555687,0.058911148970668424
2945,Pr4_Sr4_Zr2_Mn6_O24,Pr4Sr4Zr2Mn6O24.vasp,NOT,train,Pr4,8,Pr,4,Sr4,Sr,4,,0.028,-309.022989,-335.518989,-8.387974725,22,0.228609142,0.124744476,0.231649023,0.027922735,-0.775135026,-0.77488996,-3.270169119,-3.270249496,0.027231699,0.027134273,-0.684392409,-0.684697361,0.1246624435173266,0.2322024788070598,0.2286193002050255,0.027764593081637784
4179,Ba8_Ce7_Al1_O24,Ba8Ce7Al1O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,2.058,-301.802296,-318.290296,-7.9572574,0.9701,0.208987972,0.148175472,0.542806528,2.058002378,0.9682101798280868,0.9687251136337346,0.7265819566461825,0.7267326943252054,0.6683672422383036,0.6683726179531251,0.9141826479728428,0.9144750530879608,0.1481557322164972,0.5431929870445646,0.2089966771857207,2.058239040861104
2659,Pr4_Sr4_Zr7_Fe1_O24,Pr4Sr4Zr7Fe1O24.vasp,NOT,train,Pr4,8,Pr,4,Sr4,Sr,4,,0.01,-335.197001,-353.941001,-8.848525025,-0.011,0.300450126,0.46514927,0.521169202,0.009194476,-0.790593259,-0.79019039,-3.912023005,-3.912181347,0.009900247,0.009899187,-1.067435916,-1.065892759,0.4651229633505028,0.5213666091490518,0.3003820231793702,0.009869748
3860,Pr8_Ga6_Fe2_O24,Pr8Ga6Fe2O24.vasp,NOT,train,Pr8,8,Pr,8,,,0,,3.787,-288.403169,-309.403169,-7.735079225,10,0.173564258,0.14307941,0.14307941,3.7872120998636034,2.453059372476437,2.4537536530743096,1.3342112812496651,1.3341930970660172,0.7841384100930647,0.7840831040656853,1.8389987279682265,1.8392877174389697,0.1430638474209511,0.1432376581591866,0.1734788424450626,3.7871282574589578
1757,Gd4_Y4_Co8_O24,Gd4Y4Co8O24.vasp,NOT,train,Gd4,8,Gd,4,Y4,Y,4,,0.116,-331.784124,-361.376124,-9.0344031,12,1.217137693,1.057479018,1.057479018,0.1155807083201497,-0.699561441,-0.700000264,-2.071473372,-2.072128591,0.1038581026254434,0.103861244,-0.261721659,-0.26306659,1.057414355857921,1.057844923660996,1.2171903720278778,0.11580933397894008
3684,Ba8_Ti2_Nb6_O24,Ba8Ti2Nb6O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,0.051,-323.976224,-340.464224,-8.5116056,2.9428,0.216142211,0.561142211,0.588381031,0.051200422,-0.755382839,-0.75526999,-2.796881415,-2.797549082,0.048507137,0.048542272,-0.494603134,-0.494723311,0.5612379160725993,0.5885150946670199,0.2160365674905425,0.050870258363274204
1357,Mg2_Ba6_Ce6_Ta2_O24,Mg2Ba6Ce6Ta2O24.vasp,NOT,train,Mg2,8,Mg,2,Ba6,Ba,6,,0.255,-313.88761,-330.37561,-8.25939025,2,0.369506165,0.484506165,0.640505507,0.2544737036219165,-0.580189528,-0.580687943,-1.328025453,-1.327240599,0.2028521980673632,0.2028984379398578,-0.063734826,-0.062779038,0.4845170472318276,0.6402408207078061,0.3695023572210302,0.25497254473067665
3023,Y4_Ca4_Mn2_Ce6_O24,Y4Ca4Mn2Ce6O24.vasp,NOT,train,Y4,8,Y,4,Ca4,Ca,4,,0.514,-324.146746,-343.970746,-8.59926865,6,0.46110212,0.572238357,0.650338114,0.5136587406230047,-0.357762726,-0.357990673,-0.646263595,-0.64706291,0.3385096890476327,0.3383622536619189,0.122089696,0.1222999334945361,0.572285302,0.6505931980176347,0.4611217299123906,0.5141314081279125
